Original SOC,Original Title,Carotene ID,Carotene Title,Confidence,SOC Match,gLabel Match,Final Match
43,"Shipping and Receiving Associate",43.140,"Shipping and Receiving Associate",1.0,1,1,1
43,"Credit Specialist",43.141,"Credit Specialist",1.0,1,1,1
43,"Recruiting Assistant",43.143,"Recruiting Assistant",1.0,1,1,1
43,"Transaction Processor",43.144,"Transaction Processor",1.0,1,1,1
43,"Closing Coordinator",43.145,"Closing Coordinator",1.0,1,1,1
43,"Personal Assistant",39.8,"Personal Assistant",1.0,0,1,0
43,"Purchasing Clerk",43.148,"Purchasing Clerk",1.0,1,1,1
43,"Executive Administrative Assistant",43.1,"Administrative Assistant",0.5,1,0,0
43,"Payroll Supervisor",43.150,"Payroll Supervisor",1.0,1,1,1
43,"Title Clerk",23.88,"Title Clerk",1.0,0,1,0
43,"Patient Coordinator",43.152,"Patient Coordinator",1.0,1,1,1
43,"Accounts Receivable Representative",43.153,"Accounts Receivable Representative",1.0,1,1,1
43,"Emergency Room Registrar",43.154,"Emergency Room Registrar",1.0,1,1,1
43,"Order Puller",43.155,"Order Puller",1.0,1,1,1
43,"Client Service Specialist",43.156,"Client Service Specialist",1.0,1,1,1
43,"Credit Collections Analyst",43.157,"Credit Collections Analyst",1.0,1,1,1
43,"Purchasing Assistant",13.7,"Senior Buyer",0.5,0,0,0
43,"Underwriting Assistant",43.160,"Underwriting Assistant",1.0,1,1,1
43,"Collections Clerk",43.161,"Collections Clerk",1.0,1,1,1
43,"Payment Poster",43.163,"Payment Poster",1.0,1,1,1
43,"Claims Supervisor",43.164,"Claims Supervisor",1.0,1,1,1
43,"Customer Service Advisor",43.165,"Customer Service Advisor",1.0,1,1,1
43,"Material Coordinator",43.167,"Material Coordinator",1.0,1,1,1
43,"Office Supervisor",43.168,"Office Supervisor",1.0,1,1,1
43,"Administrative Secretary",43.170,"Administrative Secretary",1.0,1,1,1
43,"Medical Office Assistant",43.61,"Office Assistant",0.5,1,0,0
43,"Inventory Coordinator",43.173,"Inventory Coordinator",1.0,1,1,1
43,"Credit Representative",43.178,"Credit Representative",1.0,1,1,1
43,"Payroll Assistant",43.179,"Payroll Assistant",1.0,1,1,1
43,"Office Associate",41.1,"Retail Sales Associate",1.0,0,0,0
43,"Interviewer",43.186,"Interviewer",1.0,1,1,1
43,"Shipper",43.190,"Shipper",1.0,1,1,1
43,"Expeditor",43.192,"Expeditor",1.0,1,1,1
43,"Customer Service Associate",43.194,"Customer Service Associate",1.0,1,1,1
43,"Litigation Secretary",43.195,"Litigation Secretary",1.0,1,1,1
43,"Bilingual Call Center Agent",43.4,"Call Center Agent",0.5050089,1,0,0
43,"Department Assistant",43.201,"Department Assistant",1.0,1,1,1
43,"Legal Assistant",23.0,"Legal Assistant",1.0,0,1,0
43,"Documentation Specialist",27.18,"Documentation Specialist",1.0,0,1,0
43,"Loan Assistant",43.205,"Loan Assistant",1.0,1,1,1
43,"Customer Service Assistant",43.213,"Customer Service Assistant",1.0,1,1,1
43,"Client Representative",27.53,"Marketing Representative",0.85971856,0,0,0
43,"Project Administrative Staff",43.220,"Project Administrative Staff",1.0,1,1,1
43,"Records Clerk",29.39,"Medical Records Clerk",1.0,0,0,0
43,"Private Branch Exchange (PBX) Operator",43.30784,"Private Branch Exchange (PBX) Operator",1.0,1,1,1
43,"Guest Services Manager",43.31080,"Guest Services Manager",1.0,1,1,1
43,"Warehouse Technician",43.30912,"Warehouse Technician",1.0,1,1,1
43,"Warehouse Assistant",43.10657,"Warehouse Assistant",1.0,1,1,1
43,"Typist",43.10731,"Typist",1.0,1,1,1
43,"Systems Clerk",43.31142,"Systems Clerk",1.0,1,1,1
43,"Support Clerk",43.30910,"Support Clerk",1.0,1,1,1
43,"Specialist Assistant",21.11,"Activities Assistant",0.6477244,0,0,0
43,"Shipping Clerk",43.31005,"Shipping Clerk",1.0,1,1,1
43,"Secretary",43.10039,"Secretary",1.0,1,1,1
43,"Scheduler Planner",43.31354,"Scheduler Planner",1.0,1,1,1
43,"Review Coordinator",29.27,"Utilization Review Nurse",0.20993274,0,0,0
43,"Resource Assistant",43.11698,"Resource Assistant",1.0,1,1,1
43,"Registration Representative",43.30342,"Registration Representative",1.0,1,1,1
43,"Real Estate Assistant",43.10923,"Real Estate Assistant",1.0,1,1,1
43,"Promotions Assistant",,"unknown",-1,0,0,0
43,"Professional Assistant",43.11501,"Professional Assistant",0.93345445,1,1,1
43,"Production Representative",43.31528,"Production Representative",0.67639226,1,1,1
43,"Produce Clerk",43.30331,"Produce Clerk",1.0,1,1,1
43,"Procurement Assistant",13.52,"Procurement Analyst",0.46408334,0,0,0
43,"Planning Coordinator",43.30599,"Planning Coordinator",1.0,1,1,1
43,"Payroll Representative",43.11154,"Payroll Representative",1.0,1,1,1
43,"Patient Services Supervisor",43.31332,"Patient Services Supervisor",0.7015529,1,1,1
43,"Patient Services Coordinator",43.30824,"Patient Services Coordinator",1.0,1,1,1
43,"Patient Representative",43.10257,"Patient Representative",1.0,1,1,1
43,"Order Builder",43.30378,"Order Builder",1.0,1,1,1
43,"Office Technician",43.10819,"Office Technician",1.0,1,1,1
43,"Office Representative",43.10473,"Office Representative",1.0,1,1,1
43,"Medical Staff Coordinator",43.11369,"Medical Staff Coordinator",0.9406193,1,1,1
43,"Medical Billing and Coding",43.24,"Billing Specialist",0.42105263,1,0,0
43,"Materials Clerk",43.11448,"Materials Clerk",0.8281468,1,1,1
43,"Library Assistant",43.30774,"Library Assistant",1.0,1,1,1
43,"Inventory Planner",43.30758,"Inventory Planner",1.0,1,1,1
43,"Insurance Clerk",43.11287,"Insurance Clerk",1.0,1,1,1
43,"Help Desk Assistant",43.10822,"Help Desk Assistant",0.8462563,1,1,1
43,"Group Supervisor",43.31209,"Group Supervisor",1.0,1,1,1
43,"General Clerk",43.10302,"General Clerk",1.0,1,1,1
43,"Front Office Agent",43.10765,"Front Office Agent",1.0,1,1,1
43,"Financial Assistant",43.10465,"Financial Assistant",1.0,1,1,1
43,"Executive Secretary",43.31188,"Executive Secretary",1.0,1,1,1
43,"Department Secretary",43.31204,"Department Secretary",1.0,1,1,1
43,"Debt Collector",43.30290,"Debt Collector",0.54867524,1,1,1
43,"Customer Service Technician",49.3,"Maintenance Technician",1.0,0,0,0
43,"Customer Service Leader",43.10623,"Customer Service Leader",1.0,1,1,1
43,"Customer Service Coordinator",43.30757,"Customer Service Coordinator",1.0,1,1,1
43,"Customer Care Manager",43.30987,"Customer Care Manager",1.0,1,1,1
43,"Customer Care Assistant",43.30756,"Customer Care Assistant",1.0,1,1,1
43,"Collections Analyst",43.157,"Credit Collections Analyst",0.84085226,1,0,0
43,"Branch Supervisor",43.31360,"Branch Supervisor",1.0,1,1,1
43,"Branch Office Administrator",43.30302,"Branch Office Administrator",1.0,1,1,1
43,"Branch Administrator",43.11088,"Branch Administrator",0.76944464,1,1,1
43,"Billing Assistant",43.11004,"Billing Assistant",0.8479337,1,1,1
43,"Assistant to the Vice President",43.31501,"Assistant to the Vice President",1.0,1,1,1
43,"Actuarial Assistant",43.10707,"Actuarial Assistant",1.0,1,1,1
43,"Accounting Technician",43.31041,"Accounting Technician",1.0,1,1,1
43,"Access Coordinator",21.11100,"Volunteer Coordinator",0.6285087,0,0,0
43,"Guest Services Agent",43.30515,"Guest Services Agent",1.0,1,1,1
43,"Registration Clerk",43.30904,"Registration Clerk",1.0,1,1,1
43,"Project Scheduler",47.68,"Construction Scheduler",1.0,0,0,0
43,"Processing Clerk",43.31119,"Processing Clerk",1.0,1,1,1
43,"Patient Liaison",43.10610,"Patient Liaison",1.0,1,1,1
43,"Order Picker",43.31173,"Order Picker",1.0,1,1,1
43,"Operations Assistant",43.10182,"Operations Assistant",1.0,1,1,1
43,"Medical Representative",31.1,"Medical Assistant",0.76945186,0,0,0
43,"Materials Controller",43.30950,"Materials Controller",1.0,1,1,1
43,"Loan Coordinator",43.11209,"Loan Coordinator",0.6672544,1,1,1
43,"Insurance Assistant",43.30980,"Insurance Assistant",1.0,1,1,1
43,"General Merchandise Clerk",43.30170,"General Merchandise Clerk",1.0,1,1,1
43,"Distribution Technician",53.11305,"Pipeline Technician",0.5364714,0,0,0
43,"Customer Service Officer",43.30827,"Customer Service Officer",0.89210373,1,1,1
43,"Customer Service Desk",43.31236,"Customer Service Desk",0.9019245,1,1,1
43,"Clinical Scheduler",43.11055,"Clinical Scheduler",0.8834748,1,1,1
43,"Clinic Coordinator",43.30081,"Clinic Coordinator",1.0,1,1,1
43,"Client Service Officer",41.10936,"Trust Officer",0.5682102,0,0,0
43,"Billing Supervisor",43.31030,"Billing Supervisor",1.0,1,1,1
43,"Billing Accountant",13.0,"Accountant",0.653704,0,0,0
43,"Operations Clerk",43.30829,"Operations Clerk",1.0,1,1,1
43,"Master Scheduler",43.30917,"Master Scheduler",1.0,1,1,1
43,"Management Clerk",43.31198,"Management Clerk",1.0,1,1,1
43,"Front Desk Clerk",43.30286,"Front Desk Clerk",1.0,1,1,1
43,"Customer Service Manager",43.30136,"Customer Service Manager",1.0,1,1,1
43,"Credit Coordinator",43.11240,"Credit Coordinator",0.85194653,1,1,1
43,"Central Scheduler",43.10426,"Central Scheduler",0.7198288,1,1,1
43,"Audit Supervisor",13.160,"Tax Supervisor",0.7165165,0,0,0
43,"Administrative Supervisor",43.30368,"Administrative Supervisor",1.0,1,1,1
43,"Customer Service Consultant",43.31301,"Customer Service Consultant",1.0,1,1,1
43,"Customer Service Clerk",43.31088,"Customer Service Clerk",1.0,1,1,1
43,"Customer Assistance Representative",43.30873,"Customer Assistance Representative",1.0,1,1,1
43,"Accounting Clerk",43.30174,"Accounting Clerk",1.0,1,1,1
43,"Patient Scheduler",43.10984,"Patient Scheduler",0.7332169,1,1,1
43,"Director of Customer Service",11.31347,"Director of Customer Service",1.0,0,1,0
43,"Account Supervisor",27.30613,"Program Supervisor",0.89852196,0,0,0
43,"Unit Coordinator",43.10187,"Unit Coordinator",1.0,1,1,1
43,"Unit Clerk",43.30382,"Unit Clerk",1.0,1,1,1
43,"Travel Counselor",41.31017,"Travel Counselor",1.0,0,1,0
43,"Travel Consultant",41.31093,"Travel Consultant",1.0,0,1,0
43,"Traffic Coordinator",53.31087,"Traffic Coordinator",1.0,0,1,0
43,"Systems Operator",43.10383,"Systems Operator",1.0,1,1,1
43,"Support Administrator",43.30181,"Support Administrator",1.0,1,1,1
43,"Store Merchandiser",27.31583,"Store Merchandiser",1.0,0,1,0
43,"Store Clerk",43.10418,"Store Clerk",1.0,1,1,1
43,"Staff Officer",55.30845,"Staff Officer",1.0,0,1,0
43,"Solutions Representative",41.10331,"Solutions Representative",1.0,0,1,0
43,"Research Associate",19.10128,"Research Associate",1.0,0,1,0
43,"Production Warehouse",51.166,"Warehouse Assembler",0.48143762,0,0,0
43,"Planning Supervisor",51.31271,"Planning Supervisor",1.0,0,1,0
43,"Mortgage Loan Coordinator",43.31095,"Mortgage Loan Coordinator",1.0,1,1,1
43,"Medical Clerk",29.11124,"Medical Clerk",0.8144559,0,1,0
43,"Loan Representative",41.31018,"Loan Representative",1.0,0,1,0
43,"Intake Coordinator",21.30715,"Intake Coordinator",1.0,0,1,0
43,"Health Unit Coordinator",29.30341,"Health Unit Coordinator",1.0,0,1,0
43,"Grocery Clerk",43.30386,"Grocery Clerk",1.0,1,1,1
43,"Greeter",43.30462,"Greeter",1.0,1,1,1
43,"Financial Coordinator",43.30955,"Financial Coordinator",1.0,1,1,1
43,"Field Representative",41.10196,"Field Representative",1.0,0,1,0
43,"Department Head",25.30561,"Department Head",1.0,0,1,0
43,"Data Administrator",15.10483,"Data Administrator",1.0,0,1,0
43,"Customer Experience Manager",11.31371,"Customer Experience Manager",1.0,0,1,0
43,"Contact Center Representative",43.31167,"Contact Center Representative",1.0,1,1,1
43,"Communications Representative",27.10824,"Communications Representative",1.0,0,1,0
43,"Communications Operator",43.30822,"Communications Operator",1.0,1,1,1
43,"Client Administrator",43.11522,"Client Administrator",0.86984843,1,1,1
43,"Appointment Setter",41.30478,"Appointment Setter",1.0,0,1,0
43,"Teller",43.30007,"Teller",0.8202941,1,1,1
43,"Surgery Scheduler",43.30993,"Surgery Scheduler",1.0,1,1,1
43,"Practice Supervisor",29.31505,"Practice Supervisor",1.0,0,1,0
43,"Planning Assistant",43.31253,"Planning Assistant",1.0,1,1,1
43,"General Supervisor",51.31270,"General Supervisor",1.0,0,1,0
43,"Financial Representative",41.10141,"Financial Representative",1.0,0,1,0
43,"Data Coordinator",43.30473,"Data Coordinator",1.0,1,1,1
43,"Control Supervisor",51.30610,"Control Supervisor",1.0,0,1,0
43,"Accounting Analyst",13.30140,"Accounting Analyst",1.0,0,1,0
43,"Financial Services Representative",41.30162,"Financial Services Representative",1.0,0,1,0
43,"Assistant Supervisor",51.31373,"Assistant Supervisor",1.0,0,1,0
45,"General Laborer",47.5,"General Laborer",1.0,0,1,0
45,"Picker",45.1,"Picker",1.0,1,1,1
45,"Custom Applicator",45.2,"Custom Applicator",1.0,1,1,1
45,"Farmworker",,"unknown",-1,0,0,0
45,"Packer Inspector",45.4,"Packer Inspector",1.0,1,1,1
45,"Harvest Worker",45.5,"Harvest Worker",0.970922,1,1,1
45,"Field Laborer",45.6,"Field Laborer",0.79768795,1,1,1
45,"Cable Puller",49.19,"Cable Technician",0.5204517,0,0,0
45,"Livestock Handler",45.8,"Livestock Handler",1.0,1,1,1
45,"Farm Supervisor",45.9,"Farm Supervisor",0.69659597,1,1,1
45,"Animal Facility Supervisor",45.10,"Animal Facility Supervisor",0.71393657,1,1,1
45,"Farm Equipment Operator",53.34,"Equipment Operator",1.0,0,0,0
45,"Farm Crew Leader",45.14,"Farm Crew Leader",0.9692629,1,1,1
45,"Meat and Poultry Inspector",45.15,"Meat and Poultry Inspector",0.7264997,1,1,1
45,"Harvest Supervisor",45.5,"Harvest Worker",0.5106746,1,0,0
45,"Detasseler",45.18,"Detasseler",1.0,1,1,1
45,"Harvest Operator",,"unknown",-1,0,0,0
45,"Animal Care Supervisor",45.20,"Animal Care Supervisor",0.63136834,1,1,1
45,"Horse Stable Worker",45.21,"Horse Stable Worker",0.9580457,1,1,1
45,"Horse Groomer",,"unknown",-1,0,0,0
45,"Farm Manager",11.8,"Operations Manager",0.36581728,0,0,0
45,"Agricultural Operations Supervisor",45.26,"Agricultural Operations Supervisor",1.0,1,1,1
45,"Farm Hand",45.27,"Farm Hand",0.8105635,1,1,1
45,"Dairy Milking Machine Operator",45.29,"Dairy Milking Machine Operator",0.9878953,1,1,1
45,"Tree Crew",45.31,"Tree Crew",0.685369,1,1,1
45,"Fisherman",,"unknown",-1,0,0,0
45,"Hardwood Lumber Grader",45.34,"Hardwood Lumber Grader",1.0,1,1,1
45,"Logging Manager",45.24,"Farm Manager",0.38876826,1,0,0
45,"Vineyard Equipment Operator",45.11,"Farm Equipment Operator",0.505328,1,0,0
45,"Agriculture Field Worker",45.40,"Agriculture Field Worker",0.5213104,1,1,1
45,"Dairy Plant Operator",45.41,"Dairy Plant Operator",0.91035426,1,1,1
45,"Nursery Worker",39.29,"Nursery Worker",1.0,0,1,0
45,"Produce Inspector",45.4,"Packer Inspector",0.58394396,1,0,0
45,"Ranch Hand",45.44,"Ranch Hand",0.90679955,1,1,1
45,"Fishery Worker",45.48,"Fishery Worker",0.8475543,1,1,1
45,"Food Inspector",45.49,"Food Inspector",1.0,1,1,1
45,"Horticulture Specialist",45.50,"Horticulture Specialist",0.96848327,1,1,1
45,"Tree Climber",37.8,"Tree Climber",1.0,0,1,0
45,"Irrigator",,"unknown",-1,0,0,0
45,"Log Scaler",,"unknown",-1,0,0,0
45,"Farmer",,"unknown",-1,0,0,0
45,"Crop Consultant",,"unknown",-1,0,0,0
45,"General Supervisor",51.31270,"General Supervisor",1.0,0,1,0
45,"Care Supervisor",45.30425,"Care Supervisor",1.0,1,1,1
45,"Area Supervisor",41.30616,"Area Supervisor",1.0,0,1,0
47,"Sheet Metal Mechanic",47.0,"Sheet Metal Mechanic",1.0,1,1,1
47,"Equipment Operator",47.2,"Equipment Operator",1.0,1,1,1
47,"Industrial Electrician",47.3,"Industrial Electrician",1.0,1,1,1
47,"Journeyman Electrician",47.4,"Journeyman Electrician",1.0,1,1,1
47,"General Laborer",47.5,"General Laborer",1.0,1,1,1
47,"Pipe Fitter",47.6,"Pipe Fitter",1.0,1,1,1
47,"Construction Laborer",47.8,"Construction Laborer",1.0,1,1,1
47,"Electrician Apprentice",47.9,"Electrician Apprentice",1.0,1,1,1
47,"Solar Photovoltaic (PV) Installer",47.10,"Solar Photovoltaic (PV) Installer",1.0,1,1,1
47,"Commercial Electrician",47.11,"Commercial Electrician",1.0,1,1,1
47,"Concrete Laborer",47.12,"Concrete Laborer",1.0,1,1,1
47,"Construction Supervisor",47.13,"Construction Supervisor",1.0,1,1,1
47,"Carpenter",47.14,"Carpenter",1.0,1,1,1
47,"Home Inspector",47.15,"Home Inspector",1.0,1,1,1
47,"Plumber",47.16,"Plumber",1.0,1,1,1
47,"Construction Project Coordinator",47.43,"Construction Coordinator",0.5,1,0,0
47,"Sheet Metal Assembler",47.18,"Sheet Metal Assembler",1.0,1,1,1
47,"Iron Worker",47.19,"Iron Worker",1.0,1,1,1
47,"Construction Inspector",47.20,"Construction Inspector",1.0,1,1,1
47,"Concrete Finisher",47.21,"Concrete Finisher",1.0,1,1,1
47,"Electrician Helper",47.22,"Electrician Helper",1.0,1,1,1
47,"Finish Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Painter",47.24,"Painter",1.0,1,1,1
47,"Sheet Metal Technician",47.25,"Sheet Metal Technician",1.0,1,1,1
47,"Master Plumber",47.16,"Plumber",1.0,1,0,0
47,"Construction Worker",47.27,"Construction Worker",1.0,1,1,1
47,"Sheet Metal Worker",47.29,"Sheet Metal Worker",1.0,1,1,1
47,"Track Maintenance Laborer",47.30,"Track Maintenance Laborer",1.0,1,1,1
47,"Bathroom Installer",47.31,"Bathroom Installer",1.0,1,1,1
47,"Construction Administrator",47.32,"Construction Administrator",1.0,1,1,1
47,"Concrete Inspector",47.33,"Concrete Inspector",1.0,1,1,1
47,"Framing Carpenter",47.14,"Carpenter",0.46119884,1,0,0
47,"Concrete Worker",47.35,"Concrete Worker",1.0,1,1,1
47,"Flooring Installer",47.36,"Flooring Installer",1.0,1,1,1
47,"Form Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Electrical Apprentice",47.38,"Electrical Apprentice",1.0,1,1,1
47,"Sheet Metal Fabricator",47.39,"Sheet Metal Fabricator",1.0,1,1,1
47,"Construction Helper",47.40,"Construction Helper",1.0,1,1,1
47,"Marine Electrician",47.41,"Marine Electrician",1.0,1,1,1
47,"Field Operator",47.42,"Field Operator",1.0,1,1,1
47,"Construction Coordinator",47.43,"Construction Coordinator",1.0,1,1,1
47,"Construction Foreman",47.44,"Construction Foreman",1.0,1,1,1
47,"Commercial Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Electrical Helper",47.48,"Electrical Helper",1.0,1,1,1
47,"Service Electrician",47.49,"Service Electrician",1.0,1,1,1
47,"Field Supervisor",49.2,"Maintenance Manager",0.35557818,0,0,0
47,"Plant Electrician",47.52,"Plant Electrician",1.0,1,1,1
47,"Electrical Superintendent",47.54,"Electrical Superintendent",1.0,1,1,1
47,"Master Electrician",47.55,"Master Electrician",1.0,1,1,1
47,"Electrical Foreman",47.56,"Electrical Foreman",1.0,1,1,1
47,"Residential Electrician",47.57,"Residential Electrician",1.0,1,1,1
47,"Carpenter Helper",47.14,"Carpenter",0.5,1,0,0
47,"Lead Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Crew Leader",37.16,"Maintenance Technician",0.457025,0,0,0
47,"Tile Installer",47.63,"Tile Installer",1.0,1,1,1
47,"Electrician Technician",47.64,"Electrician Technician",1.0,1,1,1
47,"Drywall Construction Estimator",47.65,"Drywall Construction Estimator",1.0,1,1,1
47,"Roofer",47.66,"Roofer",1.0,1,1,1
47,"Wireline Operator",47.67,"Wireline Operator",1.0,1,1,1
47,"Construction Scheduler",47.68,"Construction Scheduler",1.0,1,1,1
47,"Assistant Construction Superintendent",47.69,"Assistant Construction Superintendent",0.5974322,1,1,1
47,"Transportation Worker",47.70,"Transportation Worker",1.0,1,1,1
47,"Ordnance Recovery Technician",47.71,"Ordnance Recovery Technician",1.0,1,1,1
47,"Window Installer",47.73,"Window Installer",0.8488434,1,1,1
47,"Solar Electrician",47.75,"Solar Electrician",1.0,1,1,1
47,"Building Inspector",47.76,"Building Inspector",1.0,1,1,1
47,"Rough Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Installation Manager",49.2,"Maintenance Manager",1.0,0,0,0
47,"Project Administrator",11.115,"Project Administrator",1.0,0,1,0
47,"Plumbing Technician",47.85,"Plumbing Technician",0.9286948,1,1,1
47,"Panel Builder",47.86,"Panel Builder",1.0,1,1,1
47,"Boilermaker",47.89,"Boilermaker",1.0,1,1,1
47,"Fire Sprinkler Fitter",47.90,"Fire Sprinkler Fitter",1.0,1,1,1
47,"Concrete Foreman",47.92,"Concrete Foreman",1.0,1,1,1
47,"Mason",47.93,"Mason",1.0,1,1,1
47,"Operating Engineer",47.94,"Operating Engineer",1.0,1,1,1
47,"Solar Panel Installer",47.10,"Solar Photovoltaic (PV) Installer",0.5,1,0,0
47,"General Foreman",51.30276,"Foreman",1.0,0,0,0
47,"Pipe Layer",47.97,"Pipe Layer",0.8473092,1,1,1
47,"Glazier",47.101,"Glazier",1.0,1,1,1
47,"Construction Electrician",47.102,"Construction Electrician",0.89081645,1,1,1
47,"Bathtub Installer",47.103,"Bathtub Installer",1.0,1,1,1
47,"Lead Electrician",47.104,"Lead Electrician",1.0,1,1,1
47,"Cabinet Installer",47.105,"Cabinet Installer",1.0,1,1,1
47,"Scaffold Builder",47.106,"Scaffold Builder",1.0,1,1,1
47,"Construction Engineer and Inspection (CEI) Inspector",17.126,"Construction Engineer",1.0,0,0,0
47,"Substation Electrician",47.108,"Substation Electrician",1.0,1,1,1
47,"Instrument Fitter",51.143,"Tube Bender",0.52502084,0,0,0
47,"Facilities Electrician",49.15,"Maintenance Electrician",0.6386291,0,0,0
47,"Signal Apprentice",47.112,"Signal Apprentice",1.0,1,1,1
47,"Concrete Superintendent",47.113,"Concrete Superintendent",1.0,1,1,1
47,"Pipe Laborer",47.114,"Pipe Laborer",1.0,1,1,1
47,"Field Inspector",47.115,"Field Inspector",1.0,1,1,1
47,"Electrician Installer",47.117,"Electrician Installer",0.9302234,1,1,1
47,"Electrical Mechanic",47.121,"Electrical Mechanic",1.0,1,1,1
47,"Driller",47.122,"Driller",1.0,1,1,1
47,"Cabinet Builder",47.123,"Cabinet Builder",1.0,1,1,1
47,"Construction Materials Technician",47.124,"Construction Materials Technician",0.92902833,1,1,1
47,"Carpet Installer",47.125,"Carpet Installer",1.0,1,1,1
47,"Mine Electrician",47.126,"Mine Electrician",1.0,1,1,1
47,"Electrical Journeyman",47.128,"Electrical Journeyman",1.0,1,1,1
47,"Jack Operator",53.4,"Forklift Operator",0.8837812,0,0,0
47,"Water Proofer",17.152,"Water and Wastewater Engineer",0.8258745,0,0,0
47,"Roustabout",47.132,"Roustabout",1.0,1,1,1
47,"Sheet Metal Journeyman",47.134,"Sheet Metal Journeyman",0.8497662,1,1,1
47,"Heating, Ventilation, and Air Conditioning (HVAC) Sheet Metal Installer",47.137,"Heating, Ventilation, and Air Conditioning (HVAC) Sheet Metal Installer",1.0,1,1,1
47,"Plumbing Foreman",47.141,"Plumbing Foreman",1.0,1,1,1
47,"Electrical Maintenance Technician",49.96,"Manufacturing Maintenance Technician",0.64018023,0,0,0
47,"Coiled Tubing Operator",47.144,"Coiled Tubing Operator",1.0,1,1,1
47,"Construction Safety Officer",47.146,"Construction Safety Officer",1.0,1,1,1
47,"Electrical Installer",47.147,"Electrical Installer",1.0,1,1,1
47,"Electrical Inspector",51.6,"Quality Inspector",0.29157394,0,0,0
47,"Crew Supervisor",47.153,"Crew Supervisor",1.0,1,1,1
47,"Sheet Metal Fitter",47.155,"Sheet Metal Fitter",1.0,1,1,1
47,"Assistant Construction Project Manager",47.156,"Assistant Construction Project Manager",1.0,1,1,1
47,"Diagnostic Electrician",47.157,"Diagnostic Electrician",1.0,1,1,1
47,"Fixture Installer",47.158,"Fixture Installer",1.0,1,1,1
47,"Air Conditioning (AC) Electrician",49.0,"Maintenance Mechanic",0.32590884,0,0,0
47,"Insulation Installer",47.161,"Insulation Installer",1.0,1,1,1
47,"Heating, Ventilation, and Air Conditioning (HVAC) Duct Installer",49.100,"HVAC Refrigeration Technician",0.32099724,0,0,0
47,"Equipment Operator Assistant",47.164,"Equipment Operator Assistant",0.72264636,1,1,1
47,"Gutter Installer",47.165,"Gutter Installer",0.8293262,1,1,1
47,"Drywall Carpenter",47.14,"Carpenter",0.5,1,0,0
47,"Assistant Elevator Manager",47.167,"Assistant Elevator Manager",1.0,1,1,1
47,"Carpenter Foreman",47.14,"Carpenter",0.3940312,1,0,0
47,"Solar Foreman",47.169,"Solar Foreman",1.0,1,1,1
47,"Carpenter Assembler",47.14,"Carpenter",0.5,1,0,0
47,"Lead Installer",49.2,"Maintenance Manager",0.44300556,0,0,0
47,"Siding Installer",47.173,"Siding Installer",0.94084436,1,1,1
47,"Wireman",47.174,"Wireman",1.0,1,1,1
47,"Journeyman Carpenter",47.14,"Carpenter",0.46225035,1,0,0
47,"Hazardous Waste Operations and Emergency Response (HAZWOPER) Laborer",47.176,"Hazardous Waste Operations and Emergency Response (HAZWOPER) Laborer",0.8522282,1,1,1
47,"Track Worker",47.177,"Track Worker",1.0,1,1,1
47,"Dozer Operator",47.178,"Dozer Operator",1.0,1,1,1
47,"Countertop Installer",47.179,"Countertop Installer",1.0,1,1,1
47,"Construction and Maintenance Supervisor",47.183,"Construction and Maintenance Supervisor",0.90395725,1,1,1
47,"Maintenance Electrician",47.30122,"Electrician",1.0,1,0,0
47,"Oil Field Crew Member",47.185,"Oil Field Crew Member",0.9958395,1,1,1
47,"Utility Foreman",47.186,"Utility Foreman",0.84126246,1,1,1
47,"Pipe Insulator",47.187,"Pipe Insulator",0.95394266,1,1,1
47,"Construction Framer",47.188,"Construction Framer",0.830317,1,1,1
47,"Piping Superintendent",47.189,"Piping Superintendent",0.836422,1,1,1
47,"Well Test Operator",17.36,"CAD Technician",1.0,0,0,0
47,"Blaster",,"unknown",-1,0,0,0
47,"Project Supervisor",51.63,"Quality Supervisor",0.4117647,0,0,0
47,"Maintenance Carpenter",47.14,"Carpenter",0.45110458,1,0,0
47,"Construction Lead",47.195,"Construction Lead",0.890502,1,1,1
47,"Roofing Laborer",47.197,"Roofing Laborer",0.76326346,1,1,1
47,"Pipe Foreman",47.199,"Pipe Foreman",0.90246695,1,1,1
47,"Wetcast Laborer",47.200,"Wetcast Laborer",0.66281134,1,1,1
47,"Tradesman",49.0,"Maintenance Mechanic",0.35319147,0,0,0
47,"Sheet Metal Operator",47.203,"Sheet Metal Operator",0.6253545,1,1,1
47,"Field Electrician",47.207,"Field Electrician",0.5308917,1,1,1
47,"General Helper",47.208,"General Helper",0.50269955,1,1,1
47,"Framer",47.10470,"Framer",1.0,1,1,1
47,"Track Laborer",47.30808,"Track Laborer",1.0,1,1,1
47,"House Supervisor",47.30398,"House Supervisor",1.0,1,1,1
47,"Gutter",,"unknown",-1,0,0,0
47,"Electrician",47.30122,"Electrician",1.0,1,1,1
47,"Drywall Hanger",47.11202,"Drywall Hanger",0.68593657,1,1,1
47,"Superintendent",11.30128,"Superintendent",1.0,0,1,0
47,"Safety Inspector",53.30985,"Safety Inspector",1.0,0,1,0
47,"Piping Designer",17.30570,"Piping Designer",1.0,0,1,0
